id;numero;nombre_institucion;depto;dist;cod1;cod2;distrito;departamento;localidad;superficie_texto;superficie;anho
4068;4068;ESC. BAS. Nº 2895 EL PALMAR;11;9;32;1;LIMPIO;CENTRAL;CÑIA. ISLA AVEIRO;3780M2;3780;2014
4069;4069;ESC. BAS. Nº 110 CAPITAN BERNARDINO CABALLERO ALVAREZ;11;10;1;1;LUQUE;CENTRAL;LUQUE;8.455 M2;8455;2014
4070;4070;ESC. BAS. Nº 2372 LA RESIDENTA;11;10;2;1;LUQUE;CENTRAL;4TA. CIA. DE COSTA SOSA;1.280.40 M2;128040;2014
4071;4071;ESC. BAS. Nº 3778 LOMA MERLO;11;10;3;1;LUQUE;CENTRAL;12 CIA. LOMA MERLO;690,5450M2;690545;2014
4072;4072;ESC. BAS. Nº 3778 LOMA MERLO;11;10;3;2;LUQUE;CENTRAL;LOMA MERLO;420M2;420;2014
4073;4073;ESC. BAS. Nº 3778 LOMA MERLO;11;10;3;3;LUQUE;CENTRAL;LOMA MERLO;420M2;420;2014
4074;4074;ESC. BAS. Nº 2374 F.CACERES Y ESC.TEC.AGRICOLA;11;10;4;1;LUQUE;CENTRAL;CIA. TARUMANDY;10.000 M2;10000;2014
4075;4075;ESC. BAS. Nº 327 JOSE P. VARELA Y COL. NAC. GRAL.MARCIAL SAMANIEGO;11;10;5;1;LUQUE;CENTRAL;1ºCIA.;3461 M2;3461;2014
4076;4076;ESC. BAS. Nº 333 GRAL. EUGENIO A GARAY;11;10;6;1;LUQUE;CENTRAL;ITA ANGU'A;6459,1942 M2;6459;2014
4077;4077;ESC. BAS. Nº 2656 SANTO TOMAS Y COLEGIO NACIONAL;11;10;7;1;LUQUE;CENTRAL;5º CIA YAGUARETE CORA;5460,90 M2;5460;2014
4078;4078;CENTRO DE CAPACITACION TECNICA CCT;11;10;8;1;LUQUE;CENTRAL;4º BARRIO;13751,35 M2;13751;2014
4079;4079;ESC. BAS. Nº 269 JULIO CORREA Y COLEGIO NACIONAL;11;10;9;1;LUQUE;CENTRAL;KM 12 LUQUE;5529,5646 M2;5529;2014
4080;4080;ESC. BAS. Nº 2917 TEODORO SALVADOR MONGELOS;11;10;10;1;LUQUE;CENTRAL;11ºCIA.YCUA FRACCION QUINTA SUIZA;1901,0214 M2;1901;2014
4081;4081;ESC. BAS. Nº 571 TTE.HERRERO BUENO;11;10;11;1;LUQUE;CENTRAL;9ºCIA. ITAPUAMI;2942,032 M2;2942032;2014
4082;4082;ESC. BAS. Nº 2375 Y COLEGIO NACIONAL DEFENSORES DEL CHACO;11;10;12;1;LUQUE;CENTRAL;TAPUA;750 M2;750;2014
4083;4083;ESC. BAS. Nº 862 SAN RAFAEL;11;10;13;1;LUQUE;CENTRAL;CAÑADA SAI;1100 M2;1100;2014
4084;4084;ESC. BAS. Nº 539 HEROES LUQUEÑOS Y COLEGIO NACIONAL HEROES LUQUEÑOS;11;10;14;1;LUQUE;CENTRAL;YUQUYRY;10000 M2;10000;2014
4085;4085;ESC. BAS. Nº 26 GRAL.JOSE ELIZARDO AQUINO;11;10;15;1;LUQUE;CENTRAL;3º BARRIO;8722,82 M2;8722;2014
4086;4086;SUPERVISION ADMINISTRATIVA R4 CENTRAL;11;10;16;1;LUQUE;CENTRAL;KM 12 LUQUE;1769,62 M2;1769;2014
4087;4087;M.E.C.;11;10;17;1;LUQUE;CENTRAL;LUQUE;5.252,53 M2;5252;2014
4088;4088;ESC.BAS Nº 115 MCAL. JOSE F. ESTIGARRIBIA;11;10;18;1;LUQUE;CENTRAL;LUQUE;5960 M2;5960;2014
4089;4089;ESC. BAS. Nº 859 HEROES DE LA PATRIA;11;10;19;1;LUQUE;CENTRAL;4TO. BARRIO;10.073,60 M2;10073;2014
4090;4090;ESC. BAS. Nº 861 PERPETUO SOCORRO Y COLEGIO NACIONAL;11;10;20;1;LUQUE;CENTRAL;ITAPUA MI;1922 M2;1922;2014
4091;4091;ESC. BAS. Nº 861 PERPETUO SOCORRO Y COLEGIO NACIONAL;11;10;20;2;LUQUE;CENTRAL;9ºCñIA.ITAPUAMI;3.760 M2;3760;2014
4092;4092;COLEGIO NACIONAL  GRAL.ELIZARDO AQUINO;11;10;21;1;LUQUE;CENTRAL;MUNICIPIO;10.313,16M2;10313;2014
4093;4093;ESC. BAS. Nº 3784 SAN ROQUE GONZALEZ DEL SANTA CRUZ;11;10;22;1;LUQUE;CENTRAL;5TA.CÑIA. MACA I;6.772,40M2;6772;2014
4094;4094;ESC. BAS. Nº 672 DON CARLOS A. LOPEZ;11;10;23;1;LUQUE;CENTRAL;MUNICIPIO;6.743,9512M2;6743;2014
4095;4095;ESC. BAS. Nº 1030 MA. E. ARCE DE CENTURION Y COLEGIO NACIONAL;11;10;24;1;LUQUE;CENTRAL;LAURELTY;1.082,62M2;1082;2014
4096;4096;ESC BAS. Nº 2371 CNEL DEM. FULVIO R. CUBILLA Y COLEGIO NACIONAL;11;10;25;1;LUQUE;CENTRAL;COMPAÑIA CAMPO GRANDE;11730 M2;11730;2014
4097;4097;ESC. BAS. Nº 2924 NESTOR ROMERO VALDOVINOS;11;10;26;1;LUQUE;CENTRAL;COMPAÑIA LOMA MERLO;1460, 7848 M2;1460;2014
4098;4098;ESC. BAS. Nº 4551 MAURICIO CARDOZO OCAMPOS;11;10;27;1;LUQUE;CENTRAL;LAURELTY;679, 7450 M2;679745;2014
4099;4099;ESC. BAS. Nº 2376 GRAL. ADRIAN JARA;11;10;28;1;LUQUE;CENTRAL;PALMA LOMA I;2402,6800M2;2402;2014
4100;4100;ESC. BAS. Nº 3788 S.O. INSP. LUIS IRRAZABAL MUTTI;11;10;29;1;LUQUE;CENTRAL;MORA CUE;2352,9595M2;2352;2014
4101;4101;ESC. BAS. Nº 3779 VILLA DE LAS MADRES;11;10;30;1;LUQUE;CENTRAL;VILLA DE LAS MADRES;4.188 M2;4188;2014
4102;4102;ESC. BAS. Nº 3539 Y COLEGIO NACIONAL SAN JOSE;11;10;31;1;LUQUE;CENTRAL;YCA-A FRACCION YBAROTY II;2.946 M2;2946;2014
4103;4103;ESC. BAS. Nº 5621 SAN BLAS;11;10;32;1;LUQUE;CENTRAL;CAÑADA GARAY;1389.84M2;138984;2014
4104;4104;ESC. BAS. Nº 1031 SANTIAGO LEGUIZAMON;11;10;33;1;LUQUE;CENTRAL;YCUA DURE;1.888,9722 M2;1888;2014
4105;4105;ESC. BAS. Nº 3783 DIONICIO VALIENTE;11;10;34;1;LUQUE;CENTRAL;LUQUE;2.376,5 M2;2376;2014
4106;4106;ESC. BAS. Nº 3830 Y COLEGIO NACIONAL LEANDRO DIEGO SANCHEZ;11;10;35;1;LUQUE;CENTRAL;FRACCION MARIA BLANCA;1110.3M2;11103;2014
4107;4107;ESC. BAS. Nº 3789 SAN FRANCISCO DE ASIS Y COLEGIO NACIONAL;11;10;37;1;LUQUE;CENTRAL;ITAPUAMI;1041M2;1041;2014
4108;4108;LICEO NACIONAL JUAN JAVALOYES Y GONZALEZ;11;10;38;1;LUQUE;CENTRAL;COMPANIA 12/ZARATE ISLA;3228.9480M2;32289480;2014
4109;4109;ESC. BAS. Nº 6104 DEFENSORES DEL CHACO;11;10;39;1;LUQUE;CENTRAL;4TA.CÑIA.COSTA SOSA;1104.03M2;110403;2014
4110;4110;COLEGIO NACIONAL GRAL. EUGENIO ALEJANDRINO GARAY;11;10;40;1;LUQUE;CENTRAL;ITA ANGUA;630M2;630;2014
4111;4111;COLEGIO NACIONAL GRAL. EUGENIO ALEJANDRINO GARAY;11;10;40;2;LUQUE;CENTRAL;ITA ANGUA;1729,2970M2,;1729297;2014
4112;4112;COLEGIO NACIONAL MEDIO Y TECNICO NACIONES UNIDAS;11;10;41;1;LUQUE;CENTRAL;MUNICIPIO;1454.64M2;145464;2014
4113;4113;ESC. BAS. Nº 6433 JOVENES UNIDOS;11;10;42;1;LUQUE;CENTRAL;9NA.CÑIA ITAPUAMI;941.04M2.;94104;2014
4114;4114;COLEGIO MODELO LOMA MERLO;11;10;43;1;LUQUE;CENTRAL;CÑIA LOMA MERLO;6722,67M2;6722;2014
4115;4115;ESC. BAS. Nº 6359 SAN ANTONIO;11;10;44;1;LUQUE;CENTRAL;10MA.CÑIA.MARIN CAAGUY;812.1178M2;8121178;2014
4116;4116;ESC. BAS. Nº 2377 DIGNO GARCIA;11;10;45;1;LUQUE;CENTRAL;YKUA KARANDAY;1721,13M2;1721;2014
4117;4117;ESC. BAS. Nº 4839 MEDALA MILAGROSA;11;10;46;1;LUQUE;CENTRAL;ISLA BOGADO;1055M2;1055;2014
4118;4118;ESC. BAS. Nº 403 Y COLEGIO NACIONAL MARIANO R. ALONSO;11;11;1;1;MARIANO ROQUE ALONSO;CENTRAL;CORUMBA CUE;1470,4000 M2;1470;2014
4119;4119;ESC. BAS. Nº 240 Y COLEGIO NACIONAL JUAN M.FRUTOS;11;11;2;1;MARIANO ROQUE ALONSO;CENTRAL;MARIANO R. ALONSO;8041,25 M2;8041;2014
4120;4120;ESC. BAS. Nº 240 Y COLEGIO NACIONAL  JUAN M.FRUTOS;11;11;2;2;MARIANO ROQUE ALONSO;CENTRAL;MARIANO ROQUE ALONSO;6570,85M2;6570;2014
4121;4121;ESC. BAS. Nº 355 ZENON FRANCO Y COLEGIO NACIONAL;11;11;3;1;MARIANO ROQUE ALONSO;CENTRAL;BARRIO ARECAYA;5547,4423 M2;5547;2014
4122;4122;ESC. BAS. Nº 1008 GRAL. BERNARDINO CABALLERO;11;11;4;1;MARIANO ROQUE ALONSO;CENTRAL;BARRIO SAN RAMON;2790 M2;2790;2014
4123;4123;ESC. BAS. Nº 2657 INMACULADA CONCEPCION  Y  COLEGIO NACIONAL;11;11;5;1;MARIANO ROQUE ALONSO;CENTRAL;LA QUERENCIA;3094 M2;3094;2014
4124;4124;ESC. BAS. Nº 3748 Y COLEGIO NACIONAL SAN JORGE;11;11;6;1;MARIANO ROQUE ALONSO;CENTRAL;BARRIO SAN JORGE;5425,2745 M2;5425;2014
4125;4125;ESC. BAS. Nº 6258 MARIA AUXILIADORA;11;11;8;1;MARIANO ROQUE ALONSO;CENTRAL;BARRIO UNIVERSO;313, 580 M2;313;2014
4126;4126;ESC. BAS. Nº 4744 PROF. OTILIA FERNANDEZ DE ACOSTA;11;11;9;1;MARIANO ROQUE ALONSO;CENTRAL;;3707,7064 M2;3707;2014
4127;4127;ESC. BAS. Nº 2378 FELIX RUIZ;11;11;10;1;MARIANO ROQUE ALONSO;CENTRAL;MUNICIPIO;1041.6949M2;10416949;2014
4128;4128;ESC. BAS. Nº 4726 NTRA.SRA.VIRGEN DEL CARMEN;11;11;11;1;MARIANO ROQUE ALONSO;CENTRAL;MUNICIPIO;1789.32M2;178932;2014
4129;4129;ESC. BAS. Nº 4785 ESPIRITU SANTO;11;11;12;1;MARIANO ROQUE ALONSO;CENTRAL;MUNICIPIO;3642.91M2;364291;2014
4130;4130;ESC. BAS. Nº 7167 SAN CARLOS;11;11;13;1;MARIANO ROQUE ALONSO;CENTRAL;MUNICIPIO;2353.81M2;235381;2014
4131;4131;ESC. BAS. Nº 4734 DEFENSORES DEL CHACO y SUPERVISION;11;11;14;1;MARIANO ROQUE ALONSO;CENTRAL;BARRIO SANTA LIBRADA;5.746M2;5746;2014
4132;4132;ESC. BAS. Nº 7090 CABO 1º LEONARDO GALEANO;11;11;15;1;MARIANO ROQUE ALONSO;CENTRAL;CORUMBA CUE;3367.66M2;336766;2014
4133;4133;ESC. BAS. Nº 473 FELICIANO VERA Y COLEGIO NACIONAL;11;12;1;1;NUEVA ITALIA;CENTRAL;YUQUYTY;4316,6871 M2;4316;2014
4134;4134;ESC. BAS. Nº 473 FELICIANO VERA Y COLEGIO NACIONAL;11;12;1;2;NUEVA ITALIA;CENTRAL;YUQUYTY;5396M2;5396;2014
4135;4135;ESC. BAS. Nº 241 ESTANISLAO SANABRIA;11;12;2;1;NUEVA ITALIA;CENTRAL;NUEVA ITALIA;1 HA;10000;2014
4136;4136;ESC. BAS. Nº 474 REPUBLICA ITALIANA Y COLEGIO NACIONAL;11;12;3;1;NUEVA ITALIA;CENTRAL;PINDOTY;1 HA.2.725 M2;10000;2014
4137;4137;COLEGIO NACIONAL PBRO.ANGEL R.CARDENAS;11;12;4;1;NUEVA ITALIA;CENTRAL;MUNICIPIO;1 HA.;10000;2014
4138;4138;ESC. BAS. Nº 2960 Y COLEGIO NACIONAL  MIGUEL A. RODRIGUEZ;11;13;1;1;ÑEMBY;CENTRAL;BARRIO MBOCAYATY;15776 M2;15776;2014
4139;4139;ESC. BAS. Nº 2385 CESAR ZOTTI  Y COLEGIO NACIONAL DE PAI ÑU;11;13;2;1;ÑEMBY;CENTRAL;PA'I ÑU;10.041,36 M2;10041;2014
4140;4140;MEC;11;13;3;1;ÑEMBY;CENTRAL;SAN LORENZO DE LA FRONTERA;1499,912 M2;1499912;2014
4141;4141;ESC. BAS. Nº 25 CARLOS ANTONIO LOPEZ Y COLEGIO NACIONAL;11;13;4;1;ÑEMBY;CENTRAL;ÑEMBY;4900 M2;4900;2014
4142;4142;ESC. BAS. Nº 1463 DIVINO MAESTRO;11;13;5;1;ÑEMBY;CENTRAL;RINCON;14.976 M2;14976;2014
4143;4143;COLEGIO NACIONAL  MOSEÑOR PABLO PATRICIO BOGARIN;11;13;6;1;ÑEMBY;CENTRAL;ÑEMBY;592 M2;592;2014
4144;4144;COLEGIO NACIONAL  MOSEÑOR PABLO PATRICIO BOGARIN;11;13;6;2;ÑEMBY;CENTRAL;ÑEMBY;3.500 M2;3500;2014
4145;4145;ESC. BAS. Nº 1465 PAZ DEL CHACO Y COLEGIO NACIONAL;11;13;7;1;ÑEMBY;CENTRAL;CAñADITA;8.061,7164 M2;8061;2014
4146;4146;ESC. BAS. Nº 5592 SAN CARLOS;11;13;8;1;ÑEMBY;CENTRAL;BºSAN CARLOS;5.000M2;5000;2014
4147;4147;ESC. BAS. Nº 5590 NTRA. SEÑORA DEL HUERTO Y COLEGIO NACIONAL;11;13;9;1;ÑEMBY;CENTRAL;RINCON;4.845 M2;4845;2014
4148;4148;"ESC. BAS. Nº 5586 ""SANTA RITA DE CASCIA""";11;13;10;1;ÑEMBY;CENTRAL;BARRIO 3 DE MAYO;1870, 79 M2;1870;2014
4149;4149;ESC. BAS. Nº 5596 SAN PEDRO Y SAN PABLO;11;13;11;1;ÑEMBY;CENTRAL;FRACCION ESPERANZA-MUNICIPIO;2953.0079M2;29530079;2014
4150;4150;ESC. BAS. Nº 6102 SAN MIGUEL;11;13;12;1;ÑEMBY;CENTRAL;BARRIO SAN MIGUEL;4346.55M2;434655;2014
4151;4151;ESC. BAS. Nº 3222 CERRITO;11;13;13;1;ÑEMBY;CENTRAL;BARRIO SALINAS;2509.68M2;250968;2014
4152;4152;ESC. BAS. Nº 3444 29 DE SEPTIEMBRE;11;13;14;1;ÑEMBY;CENTRAL;BARRIO SALINAS;1080M2;1080;2014
4153;4153;ESC. BAS. Nº 5595 SAN FRANCISCO DE ASIS;11;13;15;1;ÑEMBY;CENTRAL;BARRIO CAÑADITA;1967,91M2;1967;2014
4154;4154;ESC. BAS. Nº 3445 Y LICEO NACIONAL  ISAAC CABRERA;11;14;1;1;SAN ANTONIO;CENTRAL;BARRIO ACOSTA ÑU;2.134 M2;2134;2014
4155;4155;"ESC. BAS. Nº 345 ""CANDIDA DE ACHUCARRO Y COLEGIO NACIONAL";11;14;2;1;SAN ANTONIO;CENTRAL;ACHUCARRO;6149 M2;6149;2014
4156;4156;"ESC. BAS. Nº 3424 ""SAN BLAS""";11;14;3;1;SAN ANTONIO;CENTRAL;BARRIO SAN BLAS;7.093,3366M2;7093;2014
4157;4157;ESC. BAS. Nº 382 ACOSTA ÑU Y COLEGIO NACIONAL;11;14;4;1;SAN ANTONIO;CENTRAL;MUNICIPIO;2.581 M2;2581;2014
4158;4158;ESC. BAS. Nº 21 DR.E.PINHO Y COLEGIO NACIONAL E.M.D. TOMAS ROMERO PEREIRA;11;14;5;1;SAN ANTONIO;CENTRAL;MBOCAYATY;7.499,56 M2;7499;2014
4159;4159;ESC. BAS. Nº 5582 SAN AGUSTIN Y COLEGIO NACIONAL;11;14;6;1;SAN ANTONIO;CENTRAL;MUNICIPIO;7.817,4M2;7817;2014
4160;4160;ESC. BAS. Nº 5580 SAN FRANCISCO DE ASIS;11;14;7;1;SAN ANTONIO;CENTRAL;MUNICIPIO;3034M2;3034;2014
4161;4161;ESC. BAS. Nº 6152 LA MERCED;11;14;8;1;SAN ANTONIO;CENTRAL;BARRIO LA MERCED;1920 M2.;1920;2014
4162;4162;ESC. BAS. Nº 6850;11;14;9;1;SAN ANTONIO;CENTRAL;SAN ANTONIO;2.408 M2;2408;2014
4163;4163;ESC. BAS. Nº 5583 PUERTA DEL SOL Y COLEGIO NACIONAL;11;14;11;1;SAN ANTONIO;CENTRAL;BARRIO ACHUCARRO;2.128M2;2128;2014
4164;4164;ESC. BAS. Nº SAN JUAN;11;14;12;1;SAN ANTONIO;CENTRAL;BARRIO ACHUCARRO NORTE;1442.2M2;14422;2014
4165;4165;ESC. BAS. Nº 6569 MARIA GARCIA DE ZUNIGA C;11;14;13;1;SAN ANTONIO;CENTRAL;BARRIO LA MERCED;643,96M2;643;2014
4166;4166;ESC. BAS. Nº 602 PROF. ANASTASIA VALLEJOS MORAES Y COLEGIO NACIONAL CONCEPCION;11;15;1;1;SAN LORENZO;CENTRAL;CAMPO GRANDE;11.111 M2;11111;2014
4167;4167;ESC. BAS. Nº 264 Y COLEGIO NACIONAL EMILIO CUBAS;11;15;2;1;SAN LORENZO;CENTRAL;CAPELLANIA;486 M2;486;2014
4168;4168;ESC. BAS. Nº 118 Y COLEGIO NACIONAL SAN LORENZO Y C.A.J.A. Nº 11/186;11;15;3;1;SAN LORENZO;CENTRAL;VILLA CALCENA;14.000 M2;14000;2014
4169;4169;ESC.TOMASA FERREIRA DE MESA  CRE SATURIO RIOS;11;15;4;1;SAN LORENZO;CENTRAL;CAPILLA DEL MONTE;1.735 M2;1735;2014
4170;4170;ESC. BAS. Nº 2121 Y COLEGIO NACIONAL INMACULADA CONCEPCION;11;15;5;1;SAN LORENZO;CENTRAL;REDUCTO;8.353,34M2;8353;2014
4171;4171;C.R.E. SATURIO RIOS Y ESC. FRANKLIN DELANO ROOSEVELT;11;15;6;1;SAN LORENZO;CENTRAL;CAPILLA CUE;1.349,82M2;1349;2014
4172;4172;C.R.E. SATURIO RIOS Y ESC. FRANKLIN DELANO ROOSEVELT;11;15;6;2;SAN LORENZO;CENTRAL;CAPILLA CUE;2.749,18M2;2749;2014
4173;4173;C.R.E. SATURIO RIOS Y ESC. FRANKLIN DELANO ROOSEVELT;11;15;7;1;SAN LORENZO;CENTRAL;CAPILLA CUE;3.931 M2;3931;2014
4174;4174;C.R.E. SATURIO RIOS Y ESC. FRANKLIN DELANO ROOSEVELT;11;15;8;1;SAN LORENZO;CENTRAL;CAPILLA CUE;66015,4740 M2;66015474;2014
4175;4175;ESC. BAS. Nº 276;11;15;9;1;SAN LORENZO;CENTRAL;REDUCTO;305,66 M2;305;2014
4176;4176;M.E.C.;11;15;10;1;SAN LORENZO;CENTRAL;LAGUNA GRANDE;4403,8935 M2;4403;2014
4177;4177;ESC. BAS. Nº 4181 Y COLEGIO NACIONAL SAN ANTONIO DE PADUA;11;15;11;1;SAN LORENZO;CENTRAL;SAN LORENZO;7.234,1200M2;7234;2014
4178;4178;ESC. BAS. Nº 4189 SAN MIGUEL ARCANGEL Y COLEGIO NACIONAL;11;15;12;1;SAN LORENZO;CENTRAL;MUNICIPIO;5.818,12M2;5818;2014
4179;4179;ESC. BAS. Nº 4193 Y LICEO NACIONAL JUAN S. MEYER;11;15;13;1;SAN LORENZO;CENTRAL;CAPILLA CUE;4.684,865M2;4684;2014
4180;4180;CENTRO REGIONAL SATURIO RIOS;11;15;14;1;SAN LORENZO;CENTRAL;MUNICIPIO;878,7709M2;878;2014
4181;4181;CENTRO REGIONAL SATURIO RIOS;11;15;15;1;SAN LORENZO;CENTRAL;MUNICIPIO;220,636M2;220636;2014
4182;4182;ESC. BAS. Nº 819 JUAN PABLO ZARACHO Y COLEGIO NACIONAL;11;15;17;1;SAN LORENZO;CENTRAL;MUNICIPIO;9.451,3834 M2;9451;2014
4183;4183;ESC. BAS. Nº 5612;11;15;19;1;SAN LORENZO;CENTRAL;VILLA VICTORIA-REDUCTO;374,40M2;374;2014
4184;4184;ESC. BAS. Nº 2393 JORGE A.GADEA;11;15;21;1;SAN LORENZO;CENTRAL;Bº.SAN ISIDRO;4.248,83 M2;4248;2014
4185;4185;ESC. BAS. Nº 23 ESPAÑA Y COLEGIO NACIONAL;11;15;22;1;SAN LORENZO;CENTRAL;MUNICIPIO;50.9M2;509;2014
4186;4186;ESC. BAS. Nº 2392 CENTRO DE EDUCACION DE VILLA LAURELTY;11;15;23;1;SAN LORENZO;CENTRAL;MUNICIPIO;5.028,98M2;5028;2014
4187;4187;APADAE. AMOR Y ESPERANZA;11;15;24;1;SAN LORENZO;CENTRAL;MUNICIPIO;412.5M2;4125;2014
4188;4188;ESC. BAS. Nº 1881 REPUBLICA ARABE SIRIA Y COLEGIO NACIONAL SAN RAFAEL;11;15;25;1;SAN LORENZO;CENTRAL;VILLA DEL MAESTRO-BARRIO SAN RAFAEL;2159.64M2;215964;2014
4189;4189;ESC. BAS. Nº 4172 MARIA LICO GALATI Y COLEGIO NACIONAL HEROES DEL CHACO;11;15;26;1;SAN LORENZO;CENTRAL;BARRIO LERIDA;2488.5267M2;24885267;2014
4190;4190;ESC. BAS. Nº 598 DOMINGO SAVIO;11;15;27;1;SAN LORENZO;CENTRAL;BARRIO BARCEQUILLO;2763.6462M2;27636462;2014
4191;4191;ESC. BAS. Nº 251 JOSE DOLORES;11;15;28;1;SAN LORENZO;CENTRAL;TAYAZUAPE;4253.5615M2;42535615;2014
4192;4192;ESC. BAS. Nº 4196 NUESTRA SEÑORA DE LA ASUNCION;11;15;29;1;SAN LORENZO;CENTRAL;BARRIO NUESTRA SEÑORA DE LA ASUNCION;1557,72M2;1557;2014
4193;4193;ESC. BAS. Nº 5610 NUESTRA SEÑORA DE LA PAZ;11;15;30;1;SAN LORENZO;CENTRAL;BARRIO SANTA ANA;2145,89M2;2145;2014
4194;4194;ESC. BAS. Nº 2391 CHOFERES DEL CHACO Y COLEGIO NACIONAL;11;15;31;1;SAN LORENZO;CENTRAL;BARRIO LAURELTY;8160,50M2;8160;2014
4195;4195;ESC. BAS. Nº 4203 15 DE MAYO;11;15;32;1;SAN LORENZO;CENTRAL;BARRIO TAYAZUAPE;2714,1445M2;2714;2014
4196;4196;ESC. BAS. Nº 4185  MUNICIPAL N° 9;11;15;33;1;SAN LORENZO;CENTRAL;BARRIO BARCEQUILLO;1021,50M2;1021;2014
4197;4197;ESC. BAS. Nº 6846 Y COLEGIO NACIONAL  .JULIO C.GUTIERREZ;11;16;1;1;VILLA ELISA;CENTRAL;BARRIO VILLA BONITA;3467,23;3467;2014
4198;4198;ESC. BAS. Nº 196 REINO DE SUECIA Y COLEGIO NACIONAL VILLA ELISA;11;16;2;1;VILLA ELISA;CENTRAL;VILLA ELISA;4506,20779M2;4506;2014
4199;4199;ESC. BAS. Nº 3654 EVER FAUSTINO BEAUFORD;11;16;3;1;VILLA ELISA;CENTRAL;REMANSO;562.50 M2;56250;2014
4200;4200;ESC. BAS. Nº 1028 DR. MOISES BERTONI Y COLEGIO NACIONAL  YPATI;11;16;4;1;VILLA ELISA;CENTRAL;BARRIO YPATI;1.547,935 M2;1547;2014
4201;4201;ESC. BAS. Nº 1988 MARIA AUXILIADORA;11;16;5;1;VILLA ELISA;CENTRAL;BARRIO VILLA BONITA;2629,2020 M2;2629202;2014
4202;4202;ESC. BAS. Nº 3649 SAN IGNACIO DE LOYOLA;11;16;6;1;VILLA ELISA;CENTRAL;BARRIO 8 DE DICIEMBRE;795,10910 M2;795;2014
4203;4203;COLEGIO NACIONAL  CARLOS A.BALMELLI G.;11;16;7;1;VILLA ELISA;CENTRAL;BARRIO REMANSO;2.100M2;2100;2014
4204;4204;ESC. BAS. Nº 1702 AMERICA Y C.EDUCATIVO Nº12;11;16;8;1;VILLA ELISA;CENTRAL;BARRIO GLORIA MARIA;5.126M2;5126;2014
4205;4205;ESC. BAS. Nº 575 Y COLEGIO NACIONAL  JUAN J.SOLER;11;16;9;1;VILLA ELISA;CENTRAL;BARRIO 29 DE SETIEMBRE;8.400M2;8400;2014
4206;4206;ESC. BAS. Nº 3410 SAGRADO CORAZON  DE JESUS;11;16;10;1;VILLA ELISA;CENTRAL;MUNICIPIO;493.73M2;49373;2014
4207;4207;COLEGIO NACIONAL EMILIO JOHANNSEN;11;16;11;1;VILLA ELISA;CENTRAL;MUNICIPIO;2225.4160M2;22254160;2014
4208;4208;ESC. BAS. Nº 3537 Y COLEGIO NACIONAL SAN JOSE;11;16;12;1;VILLA ELISA;CENTRAL;BARRIO SAN JOSE;3000.863M2;3000863;2014
4209;4209;COLEGIO NACIONAL ROSA A. FARIÑA;11;16;13;1;VILLA ELISA;CENTRAL;BARRIO 8 DE DICIEMBRE;1840.8789M2;18408789;2014
4210;4210;ESC. BAS. Nº 4213 Y COLEGIO NACIONAL SANTA LIBRADA;11;16;14;1;VILLA ELISA;CENTRAL;BARRIO SOL DE AMERICA;4620M2;4620;2014
4211;4211;ESC. BAS. Nº 427 Y LICEO NACIONAL  AVAY;11;17;1;1;VILLETA;CENTRAL;NARANJAISY;3214,9077 M2;3214;2014
4212;4212;ESC. BAS. Nº 476 LOMAS VALENTINAS Y CENTRO EDUCATIVO;11;17;2;1;VILLETA;CENTRAL;COL.LOMAS VALENTINAS;6963 M2;6963;2014
4213;4213;ESC. BAS. Nº 708 CARLOS ANTONIO LOPEZ Y COLEGIO NACIONAL;11;17;3;1;VILLETA;CENTRAL;VILLETA;1499,91 M2;1499;2014
4214;4214;ESC. BAS. Nº 298 Y COLEGIO NACIONAL PEDRO P. PEÑA;11;17;4;1;VILLETA;CENTRAL;GUAZU CORA;9558,7850 M2;9558785;2014
4215;4215;ESC. BAS. Nº 2872 SAN JUAN BAUTISTA;11;17;5;1;VILLETA;CENTRAL;CÑIA.BUEY RODEO;12.207 M2;12207;2014
4216;4216;ESC. BAS. Nº 427 AVAY Y LICEO NACIONAL AVAY;11;17;6;1;VILLETA;CENTRAL;AVAY- VILLETA;5000 M2;5000;2014
4217;4217;ESC. BAS. Nº 2383 JUAN BAUTISTA GONZALEZ;11;17;7;1;VILLETA;CENTRAL;TACUATY;2500 M2;2500;2014
4218;4218;ESC. BAS. Nº 412 RAMONA MARTINEZ;11;17;8;1;VILLETA;CENTRAL;LOMAS VALENTINA-VILLETA;25000 M2;25000;2014
4219;4219;ESC. BAS. Nº 163 Y COLEGIO NACIONAL PROF.ADOLFO M.MONGES;11;17;9;1;VILLETA;CENTRAL;CIUDAD VILLETA;1124,934M2;1124934;2014
4220;4220;ESC. BAS. Nº 163 Y COLEGIO NACIONAL PROF.ADOLFO M.MONGES;11;17;9;2;VILLETA;CENTRAL;VILLETA;1874,89 M2;1874;2014
4221;4221;ESC. BAS. Nº 472 Y COLEGIO NACIONAL ALEJO JUAN ROBADIN MAMET;11;17;10;1;VILLETA;CENTRAL;TACURUTY;7.405 M2;7405;2014
4222;4222;ESC. BAS. Nº 472 Y COLEGIO NACIONAL ALEJO JUAN ROBADIN MAMET;11;17;10;2;VILLETA;CENTRAL;TACURUTY;4992,12M2;4992;2014
4223;4223;ESC. BAS. Nº 444 PROF. MANUEL AYALA Y COLEGIO NACIONAL;11;17;11;1;VILLETA;CENTRAL;CUMBARITY;8886,4675 M2;8886;2014
